amorously	shakespeare.txt:1
amort	shakespeare.txt:2
amounts	shakespeare.txt:3
ample	shakespeare.txt:16
ampler	shakespeare.txt:1
amplified	shakespeare.txt:1
amply	shakespeare.txt:3
ampthill	shakespeare.txt:1
amyntas	shakespeare.txt:1
an	shakespeare.txt:1917
anatomy	shakespeare.txt:5
ancestor	shakespeare.txt:5
ancestry	shakespeare.txt:4
anchor	shakespeare.txt:9
anchoring	shakespeare.txt:2
ancientry	shakespeare.txt:2
ancients	shakespeare.txt:1
and	shakespeare.txt:28566
andrew	shakespeare.txt:119
andronici	shakespeare.txt:3
anew	shakespeare.txt:10
angel	shakespeare.txt:62
angelo_	shakespeare.txt:2
anger	shakespeare.txt:72
angering	shakespeare.txt:1
angiers	shakespeare.txt:20
anglais	shakespeare.txt:5
angle	shakespeare.txt:9
angled	shakespeare.txt:1
angler	shakespeare.txt:1
angleterre	shakespeare.txt:4
angliae	shakespeare.txt:1
angry	shakespeare.txt:108
anguish	shakespeare.txt:6
animals	shakespeare.txt:5
animis	shakespeare.txt:1
anjou	shakespeare.txt:20
ankle	shakespeare.txt:1
anmoins	shakespeare.txt:2
annals	shakespeare.txt:1
annexed	shakespeare.txt:3
